word1,word2,human_score,cosine_similarity
imisho,zabathengi,0.184832,0.31322947
usumdala:,plan,0.493018,0.4315409
uyaphila,ungalahlekelwa,0.31082,0.33524984
ubhale,uphendule,0.593275,0.628381
i-bcom,ibhubesi,0.644243,0.56546915
asewenzile,akuchaze,0.407209,0.37051165
ojulile,wafunda,0.330351,0.23016039
izinyathelo,yokukhathala,0.297242,0.28963968
isinkwa,isincozuliwe.,0.702432,0.6813676
ezidingweni,ukufundiswa,0.236887,0.21317299
maduze,wahleka,0.554856,0.4148125
amakhona,bayacabanga,0.121029,0.22033235
makhono,wukumila,0.230733,0.3348589
ubukhosi,usale,0.295713,0.25760013
izimvu,amahhashi,0.485702,0.42966616
yalokhu,kuhunyushwe,0.275108,0.23172924
ubungazinakile,unodaka.,0.371327,0.53447735
bezemidlalo,ngokukhuthala,0.310835,0.079361655
basenyuvesi,yenhlalakahle,0.344317,0.22348465
lokuxhumana,nekhomishini,0.271806,0.3618576
kube,kubhekwe,0.291995,0.3863203
ababusisekile,abashadayo,0.384118,0.35384968
u-aden,ubukhazikhazi,0.620394,0.43653718
umfundi,uhambo,0.172138,0.2583593
imu-x,lolwazi.,0.292065,0.16330045
encane,konyaka,0.377815,0.37578052
bakhe,kanti,0.223746,0.08049391
lomhlaba,357),0.129393,0.31206095
neqembu,ukusebenza,0.122001,0.35270703
ubalulekile,uyahlonishwa,0.326901,0.22559407
uzothini,uqhawekazi,0.492297,0.3623207
ukuhlinzeka,ukuhlinzwa,0.757339,0.83029616
i-suspension,iwunqobe,0.779254,0.6579239
wokwakheka,324),0.19165,0.2654044
uveze,uye,0.347015,0.45699182
uthisha,umtapo,0.400586,0.4292827
ehlathini,noikhaya,0.293296,0.37164095
umvuzo,umlomo.,0.558904,0.547031
ububele,uqolothakamango,0.451201,0.41310862
emfuleni,kuyiqiniso,0.379658,0.2931288
aqale,waqhubeka,0.512219,0.22632736
amadodana,amasondo,0.335076,0.48629472
konyaka.,athakwa,0.223399,0.30560225
ithemba,ithawula,0.325085,0.4323382
umvuzo,nodumo,0.223049,0.4648
ohlala,kuqinisekiswe,0.186122,0.17319623
ukubhala,ukufunda,0.458347,0.4292074
emalokishini,isikhulu,0.199089,0.12759815
ikhukhamba,ukuphuza,0.554305,0.24811612
uhlale,uzakhele,0.299007,0.3272328
basebenzisana,zezemidlalo,0.320837,0.14425324
uphephile,uyakhula.,0.268378,0.20904955
izinto,wakwazi,0.209097,0.06656621
uzocula,ugqwaba,0.457199,0.33799496
amazwi,yokungcwaba,0.11492,0.35121924
afrika,yesintu,0.258918,0.23467089
unhlanhla,ubona,0.463249,0.5144513
bayafunda,obuhle,0.403534,0.35041174
idola,amasiko,0.180474,0.31864756
abanumzane,abangagcini,0.329272,0.3624765
amasiko,ubukhosi,0.30046,0.26200062
ujeqe,ushelela,0.336947,0.3433684
lalo.,kagrade,0.366689,0.5196553
ukuhlalisana,ukucwaninga,0.376777,0.37103912
ziphile,nangokukhathalela.,0.222248,0.31032464
ngojulayi,wejammin,0.687929,0.47170764
uphephile,unhlamulo,0.321076,0.42951444
inyama,ikhukhamba,0.503381,0.45189628
ukubona,ukubikele,0.47157,0.5847036
ingqalasizinda,inkundla,0.389559,0.46984774
ucele,ubabone.,0.510866,0.3466042
uyahlola,umemezele,0.222407,0.32071656
indlu,owesifazane,0.328724,0.44913378
uqinisekisile,usesize,0.552622,0.405909
useko.,uhla,0.432872,0.32741264
ukholo,ukuhlonishwa,0.421173,0.39298347
ezobulungiswa,uhlelo,0.34697,0.36643198
imifino,isifo,0.305854,0.5841651
afrika,bayagijima,0.30745,0.19713557
ye-anc.,bayazikhandla,0.184664,0.34926233
bayabona,esikubonayo,0.343905,0.24804606
ukuphrinta,ukhwele,0.594237,0.45321754
idinga,kwezinhlelo,0.311595,0.24369802
isinkwa,imvelo,0.229391,0.22716723
abawenzayo,abakufisayo,0.38617,0.30638123
emihlanu,imvelaphi,0.267732,0.33315852
ngezifiso,egcwele,0.190254,0.33058536
830),adinga,0.124907,0.43408498
uhlale,unazo,0.377265,0.47490534
nomdlalo,sekunezingxabano,0.323872,0.40394273
udokotela,zemicimbi,0.32994,0.3348161
impilo,kanzima,0.265687,0.18430902
besimanjemanje,elimangalisayo,0.338,0.3926616
uthandeka,ububele,0.309444,0.38453916
yalo,yesikhathi,0.101979,0.154628
ungakwenza,uyawuthola,0.493038,0.38273805
usikhulisele,ungeneme,0.264664,0.52615184
unesi,ujabulela,0.363104,0.29517514
umndeni,impilo,0.243451,0.10581598
ubuso,usafuna,0.554668,0.37628657
endaweni,ziyathanda,0.301009,0.35002953
ukuze,wayo.,0.172044,0.11675835
futhi,wokunikela,0.274958,0.015006599
ukuguquka,uyapheka,0.409883,0.30318287
unokwanda,uthanda,0.365305,0.42690834
banokuxhumana,baphumelele,0.332006,0.37199694
esikhundleni,yadala,0.298971,0.42968196
umasipala,indlovukazi,0.465037,0.42484814
e-icc,lwabavimbezela,0.459727,0.4114228
umfundi,ukubhala,0.295112,0.26882887
azinikeze,ziyamthanda,0.489203,0.40544465
njinji,lwasekuseni,0.430509,0.28296518
badlala,nemithi,0.086681,0.19741291
ujeqe,ulungelo,0.503684,0.49415588
isilima,yokuhlala,0.156234,0.15628265
esiteshini,lwekhaya,0.375714,0.36855024
izimvu,izinja,0.507948,0.6073994
zenziwe,nokusekelana,0.111058,0.1480432
bemibono,nathi,0.126063,0.19333662
zabosizo,kokulala,0.218594,0.2940413
ukwenziwa,ukwandisa,0.309825,0.28990176
unompumelelo,uphakama,0.300318,0.22945525
ngehora,ugogo,0.358277,0.3208549
abafundi,ukubala,0.236821,0.21609212
ku-n3,phuthume,0.636136,0.43173465
okuyisimangaliso,namakamelo,0.088584,0.2255932
abangena,abathi,0.38354,0.25251827
211),angcono.”,0.272017,0.3736228
utshani,uvumelene,0.373259,0.39878237
lesonto,othanda,0.254006,0.39129558
bayakhuluma,ukuguqula,0.342597,0.48077363
emdlalweni,kwimarumo,0.604946,0.44368345
ezinhlelweni,zokuvikela,0.521955,0.37673786
enquthu,izinto,0.288752,0.19495621
kunomusa,yakheke.,0.251449,0.29915756
umrepha,indlu,0.254811,0.41656587
uzobhekana,ungqondongqondo,0.427093,0.3202913
baqhubeka,okukhulu,0.28197,0.027960094
izingcweti,206),0.123755,0.22850853
lelo,okusebenza,0.232567,0.31524944
eyodwa,195),0.307925,0.3458379
njengamanje.,u-matric.,0.316767,0.59612274
zindlu.,ucic,0.334697,0.3823713
abantu,ezifuywayo,0.255134,0.27618086
ikati,ihlosi,0.754807,0.5789171
zekhono,819),0.148967,0.40603
usithole.,unciphisa,0.429699,0.46842447
iveni.,i'm,0.468377,0.34671202
ibhotela,ubisi,0.644596,0.4271885
iziphathimandla,izinso,0.425762,0.44785625
bomqondo.,enhlangothini,0.394518,0.3232719
amaphupho,wethu,0.353098,0.2628878
abawenzayo,befuna,0.327299,0.31978542
usiphokuhle,uboya,0.579129,0.38396582
uthenge,usufonela,0.434761,0.4211427
ime,iyasukuma,0.552282,0.26995358
baphatha,hhayi,0.308409,0.34214258
iqhude,ihlosi,0.58724,0.450213
ibhethri,izolo,0.166641,0.30407393
umfundi,incwadi,0.352329,0.35025096
amaphoyisa,inhlamvu,0.558809,0.4251782
661),nezinyoni,0.190016,0.40189585
kunesidingo,ngokufanele,0.359164,0.011510769
manje,zakho,0.332192,0.22045855
inkungumathe,inezinto,0.416549,0.5230662
ibhange,inkampani,0.612764,0.7014961
umane,umthwale,0.553228,0.5423222
ayo,kudlalwe,0.420235,0.3332696
izithelo,izitshalo,0.410853,0.54750407
abaswele,abangena,0.28767,0.37990025
umculo,unomusa,0.509477,0.5191833
ephikelela,ngiyathemba,0.144998,0.34884235
ukhuni,umfula,0.356078,0.16339213
anolamula,inja,0.398676,0.39996126
aqale,evele,0.585955,0.5554409
emizamweni,ezithelwayo.,0.163814,0.2967902
ukhuni,ucingo,0.440266,0.38938633
ngokuzimisela,ukupha,0.404575,0.18320125
izilimi,izibhedlela,0.470602,0.45764917
encanyana.,amanyala,0.243171,0.5316331
ukubaleka,ukuphumula,0.371248,0.13493182
ukuxoveka,ukulivuma,0.499718,0.47973812
aqine,227),0.245281,0.5033169
iwest,itoyitoyi,0.785632,0.5626307
uyabekezela,ubunhloli,0.398997,0.4417717
imeya,umasipala,0.419928,0.20231088
amantombazane,533),0.187305,-0.0020943172
kwabanjwana,ezehlukene,0.32665,0.4163262
ezinkingeni,idolo,0.404478,0.4260622
yesikole,uyeke,0.143452,0.1900739
idolobha,isiteshi,0.423893,0.44035995
ngenyanga,okwengeza,0.287073,0.2902105
isihlahla,isho,0.384634,0.4600266
mathematics),ngesteam,0.723718,0.54118645
ongasho,elimangalisayo,0.221963,0.46096674
unoxolo,ungaqhubekela,0.416404,0.48305964
ugesi,uhuru,0.409984,0.5724471
mgqigqo,phone,0.447781,0.4027042
baphila,352),0.139022,0.20694007
esimnyama,ngokwethembeka,0.178971,0.24211618
impilo,yini,0.215746,0.23081106
abasebenzayo,ababhekene,0.349531,0.27965543
amaqabunga,amafilimu,0.587219,0.6360107
abangayeki,abalaleli,0.519654,0.4891708
wami.,enento,0.303985,0.25328794
ngokuphelele,abehlangabezana,0.108002,0.24729457
uyesaba,ubebekwe,0.387934,0.35033932
uyavuka,ubudlelwane,0.264477,0.19974037
namagugu,zibone,0.369427,0.2144028
abagibeli.,abayitholile,0.398111,0.4658692
ngombhikisho,adult,0.536461,0.5242724
babekezelela,amalobolo,0.198153,0.28810525
izindlini,izinkinga.,0.329168,0.41074374
uyafundisa,baqeqeshi,0.147197,0.2637444
kwezwe.,nazo,0.412591,0.3871169
nezinkinga.,uphatheke,0.241553,0.3026377
bawagcina,kobuholi,0.385174,0.35343117
ngemva,unyaka,0.441985,0.51208776
uyajabula.,uyogubha,0.338182,0.4619443
bazibophezela,bezempilo,0.277756,0.3042065
ibhethri,layo,0.49687,0.39173552
bayithanda,ngenxa,0.319644,0.22581886
zigubha,omlekelele,0.187382,0.3358409
umfundi,ukufunda,0.32846,0.08790514
nezingelapheki,elibhalwe,0.188034,0.3593163
ubalulekile,ujabulile,0.250039,0.46883377
ukudla,amazambane,0.319545,0.33545184
ubumpofu,ukuzithenga,0.341567,0.40536526
uphephile,usbahle,0.270832,0.29845524
esihamba,iseyinde.,0.529498,0.47572604
zobudokotela,nokushesha.,0.222018,0.18741411
oqeqeshiwe.,sezingeni,0.235425,0.17964838
enquthu,sa,0.234866,0.2941127
iqiniso,404),0.236951,0.18433924
itiger,ivehicle,0.741109,0.66452503
163),iyawa,0.241216,0.3348049
umotala,umnotho.,0.420508,0.5290117
kujabulisa,ukuze,0.211903,0.27764782
ikhaya,ngomfutho,0.218551,0.12822667
alo,kuvuleke,0.500967,0.36614516
abanye,udadewethu,0.185471,0.17543598
izwi,izivakashi.,0.265213,0.25175187
ushaywe,ungowomndeni,0.534781,0.4538394
uthando,unginikeze,0.208462,0.14019437
isikhathi,ukuzinza,0.286659,0.3609896
emfuleni,ngendlela,0.185331,0.23924409
ukwedlula,umcimbi,0.429338,0.35971767
uhlabisa,uhlinzeka,0.516721,0.5865317
ithuba,iyona,0.381174,0.4465878
ikhompyutha,iculo,0.441062,0.5017717
izinkampani,ukubaphuca,0.199967,0.22867338
wolwandle,sizogoduka,0.328601,0.40098494
bayazihlolela,kwengqondo,0.146907,0.3660585
wazwakalisa,kwabaningi,0.278673,0.31207496
enquthu,okwamanje,0.574085,0.5556124
usukuqonda,uphuze,0.504449,0.24501783
uyambonga.,uzitshele,0.375058,0.20604466
usihle,uthishomkhulu,0.479638,0.5168189
ihlathi,imvelo,0.322435,0.23253864
lapho,waphendula,0.238188,0.1628665
ngizokwandisa,uyaphathwa,0.21477,0.17699711
izinyembezi,izinhlaka.,0.475023,0.7136985
nephysics.,iport,0.531292,0.46949705
unxusiwe,unqume,0.658493,0.62125003
sabalandeli,imimoya,0.288974,0.2149842
kulezo,umdlali,0.23911,0.32020855
zazinzima,inkabi,0.206203,0.38772362
bomphakathi,yeziteleka,0.247374,0.37880188
sikole.,kokulwela,0.2914,0.26805723
amanzi,imvelo,0.334287,0.2352231
izincwadi,izitshalo,0.299344,0.4279332
ubambene,ukuphila,0.300613,0.23678415
ubaba,usizwe,0.433825,0.49249986
enkulu,sithe,0.146271,0.19004357
umholi,izakhamizi,0.095642,0.483363
state,nezinga,0.223491,0.379361
ukuzimela.,ukukhiqizwa,0.353913,0.40034658
ojabulayo,waphendula,0.392879,0.4263656
ngalo,bathuthuke.,0.132946,0.34178266
baxoxe,liyathandwa,0.161226,0.28113654
buhlale,ngobuhlakani,0.383974,0.12751319
ilungelo,kowesigaba,0.263078,0.29864278
izigcawu,izifo.,0.45221,0.3172607
kaningi,ukwenza,0.341375,0.21271728
nezinga,obuqinile,0.163626,0.23691075
igroovers,idlale,0.604042,0.4324426
yesimanje.,esifanele,0.223716,0.31914082
ukuvikela,lasesoweto.,0.255167,0.2779438
unike,nakwamanye,0.388687,0.40830222
kwatransnet,busondele,0.350086,0.3630939
abakhuliswa,uhlezi,0.133906,0.3686277
nafunde,zesayensi,0.235049,0.33741307
ulwazi,impumelelo,0.237566,0.11277169
tekisi,kwakuwuxhumanisa,0.368583,0.21366367
inyuvesi,iphepha,0.434628,0.4402839
iqembu,i-zoo,0.429467,0.46207392
umndeni,umuntu,0.391477,0.299864
uyabekezela,uwubudlelwane,0.273317,0.19742735
bephelele.,bes’thende.,0.356061,0.68094105
useshaye,emkhombisa,0.34999,0.3805025
kosomabhizinisi,335),0.243103,0.089585125
izilwane,izimvu,0.419633,0.5467703
abaseduze,abandayo,0.476837,0.41199467
bengikhokhela,nowillies,0.432484,0.36457425
enewcastle,wakubeka,0.341163,0.27294338
iqhubekisele,ifortuner,0.546657,0.5476852
umrepha,amaculo,0.433969,0.40601933
uxhumana,ujose,0.486004,0.300713
ukumiswa,usumdala:,0.336777,0.4337684
amahlosi,siyathuthuka,0.103966,0.3044187
omakhelwane,waphendula,0.34796,0.37339586
iziphazamiso,izitha.,0.469976,0.44883373
nodonga,nezingozi,0.308795,0.25229764
izingwe,iziyalo,0.548976,0.48668844
amandla,zolwazi,0.228062,0.07701563
uhlu,unolwandle,0.306718,0.3376599
nokubambisana.,yicebo,0.304289,0.3356845
izikhukhula,zokondla,0.251563,0.22475009
impilo,ukugula,0.250112,0.1842427
uyathenga,usenona,0.325889,0.2987617
bayinikela,bendawo,0.294864,0.3219437
ukuhamba,ukhuni,0.327932,0.34419546
udokotela,ukuze,0.311211,0.19769366
idurban,ivikelwe,0.485208,0.3245601
kwenyanga,zemicimbi,0.364348,0.33737007
unezinto,unomcebo,0.272716,0.3054972
ngesandla,ikhwehlela,0.20726,0.26293126
ukuthola,ukukhiqizwa,0.319325,0.297308
ebusika,wendawo,0.174135,0.1716451
unikwa,ushukela,0.451052,0.24402449
zesonto,i-african,0.21255,0.43771118
sinjalo,akunqatshiwe,0.488775,0.37102777
emasimini,enkulu.,0.30555,0.23471536
uzojabula,uwumholi,0.397182,0.35479754
abahluphekile,ababhukuda,0.317068,0.40978116
ukuqhamuka,ukuhlunga,0.450506,0.35803893
benamanxeba,sekucaca,0.664908,0.5170194
okwenziwe,omama,0.262485,0.16758326
olifunayo,weconfed,0.335195,0.34060657
indiza,itekisi,0.463017,0.48884743
ngubane.,sithume,0.413701,0.32876137
bezinto,ngoba,0.229001,0.19987775
ubudokotela,ufake,0.52177,0.42212054
nesithunzi,ngomoya,0.256004,0.14500739
abanamakhono,abangasenayo,0.502364,0.44891524
indiza,ukuhamba,0.456382,0.40791354
empumalanga,izintombi,0.290859,0.2954176
asalelwe,ahlukaniswe,0.488962,0.45750213
kanye,okuhle.,0.219946,-0.027472194
inkampani,isifo,0.343174,0.5501036
isidingo,ngobuqhawe,0.247362,0.12365519
ugqama,ungisize,0.511944,0.3797164
ukulawulwa,ukuwela,0.648762,0.5161446
ucolonel,uzihlalele,0.526934,0.56791043
abantu.,533),0.134523,0.11343837
ababusisekile,sezinsuku,0.411065,0.43982726
uzobuya,uzothola,0.714111,0.749058
bezinto,kuholele,0.113149,0.26340154
uhlela,ufeza,0.230665,0.4342957
emsebenzini.,indlu,0.237978,0.15829585
ukuqeqeshwa,ukushesha,0.339362,0.2748457
usebenza,uzoqhubeka,0.331597,0.24113043
usizo,awupheli,0.159612,0.14336632
inhlonipho,ngasekupheleni,0.286476,0.38824847
imifino,ukuphuza,0.441723,0.2813952
uyathengisa,uukuthi,0.285085,0.14085034
ikhompiyutha,wehlise,0.263677,0.45674956
iciko,iyahleka,0.427581,0.34911674
laseningizimu,obuthinta,0.371441,0.39424875
sokuhlangana,zomphakathi,0.419094,0.3966285
ngokudayisa,kwi-uj,0.528696,0.29395026
inabasebenzi,intengo:,0.46404,0.48474264
united,uhlezi,0.405336,0.414096
ngentokazi,wenzeka,0.233849,0.254226
ezijulile,bawenze,0.168171,0.11441107
bomculo,zidle,0.123952,0.09066394
isigaba,isiyakhuthazwa,0.554476,0.53549755
okudutshulwa.,amasha,0.272195,0.25283706
ekhethekile,khona,0.297872,0.11945501
ophuphuma,umthokozisi,0.377108,0.22726142
isitsha,indishi,0.515432,0.51232356
ukunakekela,ukuphefumula,0.318936,0.22281012
nabanye,wakwethu,0.238435,0.15406787
ziphelelwe,ayehle,0.321051,0.35852435
ezintabeni,wesaba,0.359584,0.3620876
ngokuthula,ubhuti,0.332978,0.26809418
iyahleka,iyadlala,0.637973,0.728568
lihlale,njalo,0.255664,0.23983532
ubunye,untencane,0.432305,0.37584436
unikwa,u-gearbox,0.536863,0.30545932
zivuleka,bazijabulisa,0.298278,0.3104287
abancane,imfundo,0.29597,0.21301314
emgwaqeni,iphethe,0.16219,0.1387285
umndeni,itheku,0.123635,0.05983058
ukuhlinzeka,ukhuthaze,0.377201,0.3555112
futhi,998),0.094266,0.19511636
kunomthelela,uzolivuma,0.294302,0.3657837
luyilifa,nekusasa,0.322828,0.275444
kuqinisekiswe,i'm,0.392724,0.26327664
ubaba,uzobusebenzisa,0.328432,0.37893653
ulindiwe,usebenzile,0.385655,0.36873406
exolisa,kwibhonethi,0.472058,0.3968436
kumele,yakho,0.324298,0.13908216
eshilo,umthokozisi,0.411485,0.47770503
esephandle,baphiliswe,0.139188,0.17272906
ababili,bebexhunyaniswe,0.610934,0.30984843
emsebenzini,yemfundo,0.238067,0.108981594
banikwe,ozayo,0.323877,0.24439634
bejabula,endlini,0.377043,0.31346348
umoremi.,ngabasondelene,0.466919,0.447839
ukubheka,ukukholelwa,0.397057,0.36009616
kweklasi,ukwenza,0.284635,0.2578919
usizo,unakekeleke,0.228889,0.2850478
bese,siyehlisa,0.310931,0.32089153
iphepha,ukubhala,0.544924,0.47073442
bayizwa,bendawo,0.304091,0.2487957
iqhude,izimvu,0.408276,0.35399348
esiphakeme,uyakhala,0.373495,0.3332794
babuza,ukuphila,0.339387,0.14822918
ngendlela,yesikole,0.294658,0.16015124
amazwi,ebuya,0.343034,0.28321156
budla,izinselelo,0.164012,0.15521257
uzwa,ulozolo,0.528786,0.49874687
wukumila,zifunda,0.248779,0.38925785
ukwesekwa,ukhuni,0.473178,0.38451874
ubathintile,esethenge,0.395187,0.48156708
iqhude,amahhashi,0.517567,0.51275855
icertificate,i-anc.,0.823881,0.7061753
bafeza,umuntu,0.304,0.34950888
ubumane,ubulele,0.629299,0.55484545
namalungu,zesilimo,0.290234,0.28713703
isinkwa,isitsha,0.682223,0.68735415
elwandle,ibhokisi,0.198611,0.3266352
aziphase,yomgwaqo,0.30976,0.378729
besebumnyameni,408),0.233771,0.4549286
ukuqoqa,ukujwayela,0.520543,0.52394336
ibhalansi,kuningi,0.303423,0.31597328
imali,ibhange,0.487093,0.4691822
ukuze,uwela,0.2981,0.2190132
lwethu,umqhudelwano,0.252234,0.36913773
ukubaleka,ukuqondana,0.473556,0.38474086
no-cucumber.,kungisiza,0.361098,0.4261226
uyakhula.,usizakale,0.258831,0.29215133
iye,ibonakala,0.430526,0.19638129
zikagesi,bayazivuna.,0.28676,0.23229893
zokuqeqesha,ogwadule,0.355751,0.37355188
ukuhlinzeka,ukuhlomisa,0.587512,0.676635
lapho,omuhle,0.342139,0.18427092
uhoxisa,uyawuthola,0.46491,0.34463346
umdali,ngingayikhiphi.,0.281663,0.34618407
njalo,yethu,0.182835,0.13720651
unokufa,usbahle.,0.476075,0.44650418
itoyitoyi,iphumule,0.373072,0.22457375
ihlathi,amanzi,0.413225,0.33012545
abakhuliswa,alunasimilo,0.132705,0.29845458
nobuhle.,owadlalwa,0.309591,0.1947955
izingozi,izixazululo,0.536586,0.6005693
wamfikela,kungasho,0.367746,0.33700767
zomdabu,ezihlanganisa,0.287261,0.38540488
ubudlelwano,usuxoshiwe.,0.454868,0.6244021
isitimela,itekisi,0.508638,0.51642203
ehlobo,wasekhaya,0.307257,0.36110207
bazibophezela,enkulu,0.194637,0.06444468
ukuchuma,wabuka,0.155752,0.22438043
kubheka.,zokubonga,0.278309,0.3175638
inkohlakalo,isifo,0.434279,0.5632352
uthabo,uwashiye,0.313617,0.4301305
useshayele,ivikele,0.400126,0.45972845
bokudla,kwemizuliswano,0.380348,0.32596657
notamatisi,incazelo,0.164773,0.26516697
kunanamuhla.,emandleni,0.169669,0.31707257
kancane,uyacabanga,0.310721,0.2073846
(isisho,691),0.675457,0.36339983
eminingi,imfundo,0.250837,0.18864414
ukuyilawula.,ukhuthaza,0.318575,0.28643438
ibanika,igada,0.334829,0.4277431
ama-drive,asikho,0.373247,0.2721554
noikhaya,okukhulu,0.236985,0.2798574
ihambe,iphimbo,0.473797,0.48387223
icwecwe,umbhalo,0.476414,0.37479934
isizwe,zokuthutha,0.18005,0.24210708
bakhombisa,ngesivinini,0.082005,0.105371244
elithandekayo,ngokushesha,0.262902,0.101176895
“umculi,kuzosisiza,0.239284,0.42403403
umdlalo,ukudlala,0.376623,0.33305734
iminyaka,njengoba,0.344616,0.3158451
lwendlu,labafundi,0.28245,0.24098186
wahamba,wakhathazeka,0.712811,0.79263616
baqhubeka,zesizwe,0.303563,0.2677747
elwandle,uyazi,0.340495,0.23045783
umfazi,mfowethu,0.404832,0.3806066
esiteshini,ngakolunye,0.519213,0.52989084
ubabone.,ubeqopha,0.478537,0.3075825
ukonga,inkampani,0.504919,0.36297387
abagcini,imisebenzi,0.241506,0.21014695
futhi,iyajabulisa.,0.345936,0.36218077
isinkwa,amazambane,0.508322,0.31034946
ibhange,ufuna,0.366529,0.23833232
umfundi,zokubhala,0.23985,0.30913326
ukusho,ukubuyela,0.457449,0.38433477
usmomoza,ubandakanya,0.441485,0.4530503
umsakazi,ebalulekile,0.195618,0.30169687
izinyanga,ongakwazi,0.35735,0.28192213
ubuyise,"uphephile,akulimali",0.485377,0.34748486
inkinga,inkanyezi,0.428775,0.4527857
izinzile,izinhlanhla,0.494049,0.62969965
uphiwayinkosi,ujaji,0.278188,0.50223374
ubize,mhla,0.478313,0.34931156
emikhulu,wasekhaya,0.311782,0.37697515
endleleni,indlela,0.287481,0.33673114
yokununuselwa,kusemqoka,0.393283,0.3951278
ulindiwe,usheleni,0.39556,0.44884995
umfundi,impumelelo,0.341025,0.22527614
ubuzwe,uyakhuthaza,0.308546,0.17146198
ungadlaleli,usewole,0.618628,0.56297094
eside,zobuchwepheshe,0.245426,0.25756398
elikhethekile,ngamalengiso,0.135534,0.07102142
ukuhlonipha,ukwesula,0.419079,0.44000334
umandla,umandla,0.461612,1.0
noma,wakhuthaza,0.367966,0.23926459
ushintsho,usale,0.444841,0.51598614
ukunakekela,ukukhuluphala,0.397008,0.325984
oluhle,uyakholelwa,0.324696,0.34186953
ikati,ilungiswe.,0.47052,0.48022848
amafayela.,okungahambi,0.253046,0.3561287
ukudla,ikhukhamba,0.364503,0.20633124
uthanda,uzandile,0.314028,0.3687921
imfundo,uzinhle,0.287846,0.0028114528
amakolishi,381),0.198308,0.411799
utholwe,lumsebenzi,0.267965,0.31520808
bezinto,emsebenzini,0.197388,0.13670185
uflavio,usiba,0.495997,0.39813378
ikati,amahhashi,0.407986,0.5038366
ezifundweni,ithenga,0.197344,0.25379246
wayesefuna,ivulekile,0.313512,0.30291137
usjava.,ungakhohlwa,0.511459,0.52507496
kokuthola,abadlali,0.185087,0.14623354
uyalanda,uxhumana,0.324605,0.05267848
namaphoyisa,nangaphandle,0.158129,0.34613317
ufihlwe,u-100,0.723237,0.68451303
ithemba,umasipala,0.299033,0.31037614
inyoni,isifo,0.197906,0.46333373
ikakhulu,lula,0.285079,0.27581227
befunda,ubuntu,0.294906,0.22498274
abasolwa,isiteshi,0.511047,0.5333148
kwanda,ikulandela.,0.320824,0.4394247
ufunde,urefilwe,0.262916,0.39718726
ucebise,unikwa,0.517936,0.30388305
abathumelele,uhlu,0.428093,0.20549898
bayihlonipha,emasimini,0.305037,0.15187931
ugcine,zokukhonza,0.133592,0.3461503
ayahlanganisa,nasohlelweni,0.189013,0.23358706
sechele,baqhubeka,0.111293,0.2349289
ebusuku.,ukukhohlwa,0.253701,0.4418161
into,kakhulu,0.270246,0.18865833
amasiko,yokulandela,0.312155,0.116348386
baphila,wezempilo,0.217948,0.00660435
ukuzicebisa,ukulekelela,0.4957,0.4215422
isikweletu,amasheya,0.499792,0.5083323
enew,ngokubona,0.162171,0.14280082
baseningizimu,okubambisana.,0.353614,0.13176711
ulayini,ugweme,0.486215,0.5489298
noncibijane.”,isikhathi,-0.011614,0.20433769
yakhuluma,kudingekile,0.160355,0.34936708
labazali,umlungisi,0.40183,0.27929914
usondelani,ubambisene,0.358617,0.4081016
uyaphendula,uqinise,0.405738,0.20257123
izimpilo,eshibhile,0.10164,0.2971438
entabeni,esikhethekile,0.281674,0.16408868
kokuphumula,nyaka.,0.232308,0.1487513
unezinto,uyakhulekela,0.344601,0.29140547
ngenyanga,uyakhala,0.340827,0.24766386
uphunyuke.,uzobhekana,0.575152,0.35332158
besanda,ubuthelezi,0.510054,0.46444854
uyahlala,ubuwenziwe,0.280351,0.13473037
likamasipala,wayibeka,0.260871,0.45834816
indaba,yobumqoka,0.299045,0.113060765
intela,inyamazane.,0.526966,0.4603291
ukuphola,ukuzibonakalisa,0.380191,0.2773017
indalo.,ingashiyi,0.203095,0.35824722
basemlokothini,zakojapan,0.124337,0.29686508
bakhe,yonke,0.211955,0.1455314
uvusumuzi,ubuza,0.58361,0.253333
bethumela,zokuzindla,0.225642,0.18783629
uzosiza,msakazo.,0.251444,0.44965166
lokhu,noluphelele,0.331026,0.16559967
indoda,umfana,0.647595,0.73177063
ibhotela,ukuphuza,0.469083,0.153632
inyoni,izinkomo,0.562139,0.5421973
uqonde,uphethiloli,0.473031,0.46196422
uyekelela,ugrade,0.337832,0.3343214
sizibona,abantulayo,0.302943,0.28286788
indiza,icala,0.232269,0.5084513
cruise,ubuholi,0.327892,0.22688036
inhlonipho,ingoba,0.316316,0.28447488
ukuzicebisa,ukuvimbela,0.60887,0.5749065
ucabanga,uyasijabulisa,0.467842,0.42451715
ubryan,ngamaphutha,0.345075,0.30803087
mchunu,ukusebenzela,0.164103,0.097775996
uzwakale,ujacob,0.487515,0.48625988
baphila,bezikhungo,0.241066,0.1043414
nagcobho,wavezwa,0.462769,0.30774957
yokupholisa.,bazijabulise.,0.272196,0.55503386
elikhethekile,noikhaya,0.309115,0.38300148
afrika,idolo,0.368833,0.26953283
ibhange,ukonga,0.450667,0.3065167
ezungezile,brake,0.318652,0.47965342
unozipho,uyilingise,0.422547,0.46707466
abakhulumi,abazithandayo,0.367437,0.59040964
esamro,yikuphi,0.508733,0.277254
izincwadi,lokusebenzisa,0.373129,0.42477706
komkhulu.,yomuntu,0.167919,0.12611608
amnandi,bayahleka,0.412018,0.31420705
inxusa,baba,0.234753,0.4543859
